"sample_id","model","lambda_rule","fold","validation_year","term","coefficient","lambda"
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",2,2018,"coc_real_gdp_quantity_index",3.15340726184798,0.298398825623634
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",2,2018,"coc_housing_units_per_1000_residents:FL",-3.04967750666892,0.298398825623634
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",2,2018,"coc_housing_cost_burdened_households_pct:FL",-2.70104078536494,0.298398825623634
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",2,2018,"coc_population_growth_rate_pct",-2.48340827043885,0.298398825623634
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",2,2018,"coc_group_quarters_per_1000_residents",1.41919935929768,0.298398825623634
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",2,2018,"coc_annual_hpi_change_pct:FL",-1.4099921585144,0.298398825623634
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",2,2018,"coc_poverty_child_pct",-1.29595191488681,0.298398825623634
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",2,2018,"coc_population_density_per_sq_mile:FL",0.99104106260647,0.298398825623634
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",2,2018,"coc_multifamily_permit_share_pct",0.958937876841756,0.298398825623634
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",2,2018,"coc_unemployment_rate_pct",-0.932677990246115,0.298398825623634
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",2,2018,"coc_income_inequality_ratio:FL",-0.464200333279863,0.298398825623634
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",2,2018,"coc_annual_hpi_change_pct",-0.351208488243901,0.298398825623634
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",2,2018,"coc_housing_supply_growth_rate_pct",-0.236642105166578,0.298398825623634
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",2,2018,"coc_homeownership_rate_pct",-0.158550087347974,0.298398825623634
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",2,2018,"control_time_index",-0.152773576785522,0.298398825623634
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",2,2018,"coc_contributing_counties",-0.0814108113545999,0.298398825623634
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",3,2019,"(Intercept)",34.3376389182769,0.484856113661917
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",3,2019,"coc_hic_psh_beds_per_10k",15.6974564109059,0.484856113661917
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",3,2019,"coc_log_estimated_population",-8.03609107089598,0.484856113661917
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",3,2019,"coc_housing_cost_burdened_households_pct",6.84729142647928,0.484856113661917
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",3,2019,"coc_hic_temporary_beds_per_10k",6.46728561470397,0.484856113661917
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",3,2019,"coc_population_density_per_sq_mile",-6.28515597492455,0.484856113661917
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",3,2019,"coc_log_estimated_population:FL",-4.80365739120583,0.484856113661917
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",3,2019,"coc_hic_temporary_beds_per_10k:FL",-4.12651890579731,0.484856113661917
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",3,2019,"coc_homeownership_rate_pct:FL",3.5041167792686,0.484856113661917
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",3,2019,"coc_income_inequality_ratio:FL",-2.34116977551121,0.484856113661917
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",3,2019,"coc_real_gdp_quantity_index",2.34039123251443,0.484856113661917
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",3,2019,"control_state_florida",2.24663696194297,0.484856113661917
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",3,2019,"coc_high_school_graduate_pct:FL",-1.95946311040641,0.484856113661917
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",3,2019,"coc_income_inequality_ratio",-1.87578199477674,0.484856113661917
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",3,2019,"coc_population_growth_rate_pct",-1.79696936584271,0.484856113661917
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",3,2019,"coc_permits_value_per_1000_housing_units_2025_usd:FL",1.74384610914443,0.484856113661917
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",3,2019,"coc_annual_hpi_change_pct:FL",-1.56425908988275,0.484856113661917
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",3,2019,"coc_group_quarters_per_1000_residents",1.00218074609966,0.484856113661917
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",3,2019,"coc_international_migration_rate_per_1000",-0.882083620924192,0.484856113661917
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",3,2019,"coc_real_gdp_quantity_index:FL",-0.812852638310349,0.484856113661917
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",3,2019,"control_time_index",-0.732591087366333,0.484856113661917
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",3,2019,"coc_unemployment_rate_pct",-0.490890215752636,0.484856113661917
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",3,2019,"coc_poverty_child_pct",-0.422712522396971,0.484856113661917
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",3,2019,"coc_housing_units_per_1000_residents:FL",-0.401698356146662,0.484856113661917
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",3,2019,"coc_annual_hpi_change_pct",-0.321202474650939,0.484856113661917
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",3,2019,"coc_contains_split_county_flag",0.0968310336082808,0.484856113661917
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",3,2019,"coc_international_migration_rate_per_1000:FL",-0.0254182901088,0.484856113661917
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",4,2020,"(Intercept)",32.8457862246917,0.500790517276932
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",4,2020,"coc_hic_psh_beds_per_10k",14.6317970087725,0.500790517276932
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",4,2020,"coc_log_estimated_population",-8.12784397601776,0.500790517276932
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",4,2020,"coc_hic_temporary_beds_per_10k",7.32571637220634,0.500790517276932
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",4,2020,"coc_housing_cost_burdened_households_pct",6.53607864544968,0.500790517276932
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",4,2020,"coc_population_density_per_sq_mile",-5.9578632939856,0.500790517276932
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",4,2020,"coc_hic_temporary_beds_per_10k:FL",-5.91840341441623,0.500790517276932
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",4,2020,"coc_log_estimated_population:FL",-4.01942507920811,0.500790517276932
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",4,2020,"coc_homeownership_rate_pct:FL",2.48858599754278,0.500790517276932
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",4,2020,"coc_real_gdp_quantity_index:FL",-1.93089284901134,0.500790517276932
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",4,2020,"coc_income_inequality_ratio:FL",-1.84536624130482,0.500790517276932
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",4,2020,"coc_income_inequality_ratio",-1.79194367864643,0.500790517276932
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",4,2020,"control_state_florida",-1.63537032064738,0.500790517276932
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",4,2020,"coc_real_gdp_quantity_index",1.54388004282006,0.500790517276932
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",4,2020,"coc_annual_hpi_change_pct:FL",-1.5044043108176,0.500790517276932
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",4,2020,"coc_group_quarters_per_1000_residents",1.42966387188203,0.500790517276932
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",4,2020,"coc_population_growth_rate_pct",-1.22318311729694,0.500790517276932
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",4,2020,"coc_annual_hpi_change_pct",-0.769679869491885,0.500790517276932
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",4,2020,"coc_housing_units_per_1000_residents",0.514865064944149,0.500790517276932
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",4,2020,"coc_international_migration_rate_per_1000",-0.458332680088959,0.500790517276932
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",4,2020,"coc_unemployment_rate_pct",-0.350406485913485,0.500790517276932
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",4,2020,"coc_permits_value_per_1000_housing_units_2025_usd:FL",0.216565701334655,0.500790517276932
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",4,2020,"control_time_index",0.00262965939254672,0.500790517276932
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",5,2022,"(Intercept)",31.4558718890272,0.507620198867216
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",5,2022,"coc_hic_psh_beds_per_10k",12.9960213592291,0.507620198867216
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",5,2022,"coc_hic_temporary_beds_per_10k",8.00186664312806,0.507620198867216
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",5,2022,"coc_log_estimated_population",-7.54129885478616,0.507620198867216
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",5,2022,"coc_housing_cost_burdened_households_pct",5.97812214032079,0.507620198867216
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",5,2022,"coc_hic_temporary_beds_per_10k:FL",-5.53456755059671,0.507620198867216
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",5,2022,"coc_population_density_per_sq_mile",-5.52674590845668,0.507620198867216
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",5,2022,"control_state_florida",-5.14244472404316,0.507620198867216
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",5,2022,"coc_homeownership_rate_pct:FL",2.65671429266651,0.507620198867216
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",5,2022,"coc_real_gdp_quantity_index:FL",-2.48637093836394,0.507620198867216
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",5,2022,"coc_log_estimated_population:FL",-2.03291474569311,0.507620198867216
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",5,2022,"coc_group_quarters_per_1000_residents",1.90823243106321,0.507620198867216
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",5,2022,"coc_income_inequality_ratio:FL",-1.59508163075798,0.507620198867216
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",5,2022,"coc_annual_hpi_change_pct:FL",-1.50011901537155,0.507620198867216
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",5,2022,"coc_housing_units_per_1000_residents",1.12800411605007,0.507620198867216
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",5,2022,"coc_income_inequality_ratio",-1.11279143075477,0.507620198867216
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",5,2022,"coc_annual_hpi_change_pct",-1.02457165416712,0.507620198867216
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",5,2022,"coc_population_growth_rate_pct",-0.825185656589158,0.507620198867216
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",5,2022,"coc_real_gdp_quantity_index",0.579471812838353,0.507620198867216
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",5,2022,"coc_multifamily_permit_share_pct:FL",-0.574639027451318,0.507620198867216
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",5,2022,"coc_international_migration_rate_per_1000",-0.549961426144016,0.507620198867216
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",5,2022,"control_time_index",0.512620068733931,0.507620198867216
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",5,2022,"coc_high_school_graduate_pct:FL",-0.144157113668623,0.507620198867216
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",5,2022,"state_anticamping_strictness",-0.0249899208369853,0.507620198867216
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",5,2022,"state_real_minimum_wage_2025_usd",0.00360350890355395,0.507620198867216
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",6,2023,"(Intercept)",33.4277094254793,0.523789955237185
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",6,2023,"coc_hic_psh_beds_per_10k",11.6277183090443,0.523789955237185
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",6,2023,"coc_hic_temporary_beds_per_10k",8.67997205995321,0.523789955237185
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",6,2023,"coc_log_estimated_population",-6.82213124455801,0.523789955237185
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",6,2023,"control_state_florida",-5.69895952966555,0.523789955237185
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",6,2023,"coc_hic_temporary_beds_per_10k:FL",-5.35714530353198,0.523789955237185
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",6,2023,"coc_housing_cost_burdened_households_pct",5.02841151145935,0.523789955237185
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",6,2023,"coc_population_density_per_sq_mile",-4.78014282343912,0.523789955237185
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",6,2023,"coc_homeownership_rate_pct:FL",2.53863134442914,0.523789955237185
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",6,2023,"coc_group_quarters_per_1000_residents",1.86730949044902,0.523789955237185
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",6,2023,"coc_population_growth_rate_pct",-1.5873409976261,0.523789955237185
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",6,2023,"coc_multifamily_permit_share_pct:FL",-1.45079360153027,0.523789955237185
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",6,2023,"coc_real_gdp_quantity_index:FL",-1.43550103163846,0.523789955237185
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",6,2023,"coc_income_inequality_ratio:FL",-1.35194677104973,0.523789955237185
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",6,2023,"coc_annual_hpi_change_pct:FL",-1.34531790031433,0.523789955237185
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",6,2023,"coc_housing_units_per_1000_residents",1.31181175950798,0.523789955237185
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",6,2023,"coc_annual_hpi_change_pct",-0.938310890020776,0.523789955237185
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",6,2023,"coc_log_estimated_population:FL",-0.764753231542827,0.523789955237185
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",6,2023,"coc_international_migration_rate_per_1000",-0.75184354880372,0.523789955237185
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",6,2023,"state_real_minimum_wage_2025_usd",0.646642174943646,0.523789955237185
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",6,2023,"coc_income_inequality_ratio",-0.492871122378126,0.523789955237185
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",6,2023,"coc_real_gdp_quantity_index",0.416934016443702,0.523789955237185
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",6,2023,"coc_contributing_counties",-0.237489320066371,0.523789955237185
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",6,2023,"control_time_index",0.129120376699333,0.523789955237185
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",7,2024,"(Intercept)",33.3943556313247,0.403523523424796
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",7,2024,"coc_hic_psh_beds_per_10k",11.2016981666725,0.403523523424796
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",7,2024,"coc_hic_temporary_beds_per_10k",10.187424250656,0.403523523424796
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",7,2024,"control_state_florida",-9.61494940606072,0.403523523424796
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",7,2024,"coc_hic_temporary_beds_per_10k:FL",-7.10210772688727,0.403523523424796
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",7,2024,"coc_log_estimated_population",-6.31132538528589,0.403523523424796
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",7,2024,"coc_housing_cost_burdened_households_pct",5.36592466687234,0.403523523424796
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",7,2024,"coc_population_density_per_sq_mile",-4.92476325978431,0.403523523424796
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",7,2024,"coc_homeownership_rate_pct:FL",3.37432663715419,0.403523523424796
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",7,2024,"state_rental_vacancy_rate:FL",2.55899056573672,0.403523523424796
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",7,2024,"coc_log_estimated_population:FL",-2.23149403383125,0.403523523424796
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",7,2024,"coc_group_quarters_per_1000_residents",2.16739921994899,0.403523523424796
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",7,2024,"coc_housing_units_per_1000_residents",1.66052224990907,0.403523523424796
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",7,2024,"coc_population_growth_rate_pct",-1.539652501546,0.403523523424796
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",7,2024,"coc_income_inequality_ratio:FL",-1.4546016482904,0.403523523424796
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",7,2024,"coc_real_gdp_quantity_index",1.37935773954926,0.403523523424796
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",7,2024,"coc_multifamily_permit_share_pct:FL",-1.215963918395,0.403523523424796
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",7,2024,"coc_annual_hpi_change_pct",-0.896337317876697,0.403523523424796
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",7,2024,"coc_real_gdp_quantity_index:FL",-0.799713981033421,0.403523523424796
