"state","state_abbr","coc_number","coc_name","year","homeless_rate_per_10k","total_homeless","sheltered_homeless","unsheltered_homeless","estimated_population","count_type","sheltered_only_count","pit_count_caution_flag","interpretation_note"
"Florida","FL","FL-519","Pasco County CoC",2024,11.1400661393804,731,304,427,656190,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-519","Pasco County CoC",2025,9.4586340427803,638,227,411,674516,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-520","Citrus, Hernando, Lake, Sumter Counties CoC",2010,19.6139798818629,1385,295,1090,706129,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-520","Citrus, Hernando, Lake, Sumter Counties CoC",2011,24.1178695834992,1715,330,1385,711091,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-520","Citrus, Hernando, Lake, Sumter Counties CoC",2012,24.9270868767531,1788,403,1385,717292,"Sheltered-Only Count",TRUE,0,"Sheltered-only count: unsheltered people were not enumerated this year."
"Florida","FL","FL-520","Citrus, Hernando, Lake, Sumter Counties CoC",2013,9.74786172610021,709,303,406,727339,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-520","Citrus, Hernando, Lake, Sumter Counties CoC",2014,6.8895594187423,511,310,201,741702,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-520","Citrus, Hernando, Lake, Sumter Counties CoC",2015,9.61314647094949,731,267,464,760417,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-520","Citrus, Hernando, Lake, Sumter Counties CoC",2016,7.60689606678727,595,303,292,782185,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-520","Citrus, Hernando, Lake, Sumter Counties CoC",2017,7.91231904464043,635,282,353,802546,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-520","Citrus, Hernando, Lake, Sumter Counties CoC",2018,8.63175197856509,711,449,262,823703,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-520","Citrus, Hernando, Lake, Sumter Counties CoC",2019,8.02974683168963,677,346,331,843115,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-520","Citrus, Hernando, Lake, Sumter Counties CoC",2020,8.1113481568317,703,279,424,866687,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-520","Citrus, Hernando, Lake, Sumter Counties CoC",2021,7.16709785335309,638,313,325,890179,"Sheltered and full unsheltered count",FALSE,1,"2021: COVID-disrupted PIT. HUD waived the unsheltered-count requirement. NOT comparable to other years."
"Florida","FL","FL-520","Citrus, Hernando, Lake, Sumter Counties CoC",2022,8.05144277531611,745,420,325,925300,"Sheltered-Only Count",TRUE,0,"Sheltered-only count: unsheltered people were not enumerated this year."
"Florida","FL","FL-520","Citrus, Hernando, Lake, Sumter Counties CoC",2023,6.7730455745609,649,323,326,958210,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-520","Citrus, Hernando, Lake, Sumter Counties CoC",2024,7.9788205963204,786,341,445,985108,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-520","Citrus, Hernando, Lake, Sumter Counties CoC",2025,7.61511784568614,767,238,529,1007207,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-600","Miami-Dade County CoC",2010,15.4728493178225,3879,3120,759,2506972,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-600","Miami-Dade County CoC",2011,15.0007997544538,3817,3028,789,2544531,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-600","Miami-Dade County CoC",2012,15.4314638854843,3976,3108,868,2576554,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-600","Miami-Dade County CoC",2013,14.5687690348133,3802,2963,839,2609692,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-600","Miami-Dade County CoC",2014,15.7766727695615,4156,3316,840,2634269,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-600","Miami-Dade County CoC",2015,15.6099673702055,4152,3145,1007,2659839,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-600","Miami-Dade County CoC",2016,15.7305532660306,4235,3253,982,2692213,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-600","Miami-Dade County CoC",2017,13.7139529612519,3721,2710,1011,2713295,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-600","Miami-Dade County CoC",2018,12.950972685824,3516,2486,1030,2714854,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-600","Miami-Dade County CoC",2019,12.7790823499967,3472,2464,1008,2716940,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-600","Miami-Dade County CoC",2020,13.2071040864487,3560,2540,1020,2695519,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-600","Miami-Dade County CoC",2021,12.0742687371191,3224,2332,892,2670141,"Sheltered and full unsheltered count",FALSE,1,"2021: COVID-disrupted PIT. HUD waived the unsheltered-count requirement. NOT comparable to other years."
"Florida","FL","FL-600","Miami-Dade County CoC",2022,11.9825660248166,3276,2306,970,2733972,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-600","Miami-Dade County CoC",2023,13.0910528005796,3657,2599,1058,2793511,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-600","Miami-Dade County CoC",2024,13.5128215340324,3800,2767,1033,2812144,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-600","Miami-Dade County CoC",2025,12.9013654034273,3615,2757,858,2802029,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-601","Ft Lauderdale/Broward County CoC",2010,18.3991013251347,3225,2425,800,1752803,"No 2010 PIT Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-601","Ft Lauderdale/Broward County CoC",2011,21.2705234529765,3801,2533,1268,1786980,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-601","Ft Lauderdale/Broward County CoC",2012,17.544410840164,3183,1915,1268,1814253,"Sheltered-Only Count",TRUE,0,"Sheltered-only count: unsheltered people were not enumerated this year."
"Florida","FL","FL-601","Ft Lauderdale/Broward County CoC",2013,15.3000108896875,2810,1981,829,1836600,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-601","Ft Lauderdale/Broward County CoC",2014,14.8635120125228,2766,1887,879,1860933,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-601","Ft Lauderdale/Broward County CoC",2015,13.8723846708823,2615,1796,819,1885040,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-601","Ft Lauderdale/Broward County CoC",2016,12.0360789570962,2302,1520,782,1912583,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-601","Ft Lauderdale/Broward County CoC",2017,12.6646665108999,2450,1493,957,1934516,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-601","Ft Lauderdale/Broward County CoC",2018,11.9109586471864,2318,1449,869,1946107,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-601","Ft Lauderdale/Broward County CoC",2019,14.353910173097,2803,1453,1350,1952778,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-601","Ft Lauderdale/Broward County CoC",2020,11.3767516003863,2211,1227,984,1943437,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-601","Ft Lauderdale/Broward County CoC",2021,13.227089658079,2561,794,1767,1936178,"Sheltered and partial unsheltered count",FALSE,1,"2021: COVID-disrupted PIT. HUD waived the unsheltered-count requirement. NOT comparable to other years."
"Florida","FL","FL-601","Ft Lauderdale/Broward County CoC",2022,10.4457338026285,2054,826,1228,1966353,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-601","Ft Lauderdale/Broward County CoC",2023,12.4347450877257,2487,863,1624,2000041,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-601","Ft Lauderdale/Broward County CoC",2024,12.2610790444801,2469,845,1624,2013689,"Sheltered-Only Count",TRUE,0,"Sheltered-only count: unsheltered people were not enumerated this year."
"Florida","FL","FL-601","Ft Lauderdale/Broward County CoC",2025,10.8726047611976,2189,866,1323,2013317,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-602","Punta Gorda/Charlotte County CoC",2010,23.5183737294762,376,202,174,159875,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-602","Punta Gorda/Charlotte County CoC",2011,51.7924050316196,828,192,636,159869,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-602","Punta Gorda/Charlotte County CoC",2012,46.45332546822,756,211,545,162744,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-602","Punta Gorda/Charlotte County CoC",2013,34.7966551487511,573,186,387,164671,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-602","Punta Gorda/Charlotte County CoC",2014,30.4092453627389,511,203,308,168041,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-602","Punta Gorda/Charlotte County CoC",2015,32.6020118109779,562,162,400,172382,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-602","Punta Gorda/Charlotte County CoC",2016,21.8381165187341,388,134,254,177671,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-602","Punta Gorda/Charlotte County CoC",2017,12.2299225438239,222,89,133,181522,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-602","Punta Gorda/Charlotte County CoC",2018,8.8721064219985,164,78,86,184849,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-602","Punta Gorda/Charlotte County CoC",2019,8.25790058758139,156,89,67,188910,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-602","Punta Gorda/Charlotte County CoC",2020,8.98826207432069,169,93,76,188023,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-602","Punta Gorda/Charlotte County CoC",2021,7.89549239161642,154,93,61,195048,"Sheltered and full unsheltered count",FALSE,1,"2021: COVID-disrupted PIT. HUD waived the unsheltered-count requirement. NOT comparable to other years."
"Florida","FL","FL-602","Punta Gorda/Charlotte County CoC",2022,7.28647669312117,148,108,40,203116,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-602","Punta Gorda/Charlotte County CoC",2023,20.6465713152881,427,193,234,206814,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-602","Punta Gorda/Charlotte County CoC",2024,16.2208686440678,343,134,209,211456,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-602","Punta Gorda/Charlotte County CoC",2025,14.8702649945675,323,121,202,217212,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-603","Ft Myers, Cape Coral/Lee County CoC",2010,15.214788000303,944,461,483,620449,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-603","Ft Myers, Cape Coral/Lee County CoC",2011,15.3552871153453,969,513,456,631053,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-603","Ft Myers, Cape Coral/Lee County CoC",2012,12.1236205694842,781,410,371,644197,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-603","Ft Myers, Cape Coral/Lee County CoC",2013,12.8517172500962,848,452,396,659834,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-603","Ft Myers, Cape Coral/Lee County CoC",2014,12.861176081461,871,427,444,677232,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-603","Ft Myers, Cape Coral/Lee County CoC",2015,8.77589173922738,614,300,314,699644,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-603","Ft Myers, Cape Coral/Lee County CoC",2016,6.07487175655124,439,256,183,722649,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-603","Ft Myers, Cape Coral/Lee County CoC",2017,5.82432432432432,431,244,187,740000,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-603","Ft Myers, Cape Coral/Lee County CoC",2018,9.64915768685302,728,524,204,754470,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-603","Ft Myers, Cape Coral/Lee County CoC",2019,4.82755130246556,372,210,162,770577,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-603","Ft Myers, Cape Coral/Lee County CoC",2020,5.79956242040296,444,233,211,765575,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-603","Ft Myers, Cape Coral/Lee County CoC",2021,4.97997267334792,394,177,217,791169,"Sheltered and full unsheltered count",FALSE,1,"2021: COVID-disrupted PIT. HUD waived the unsheltered-count requirement. NOT comparable to other years."
"Florida","FL","FL-603","Ft Myers, Cape Coral/Lee County CoC",2022,6.76280313359314,560,159,401,828059,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-603","Ft Myers, Cape Coral/Lee County CoC",2023,10.1876200325011,862,264,598,846125,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-603","Ft Myers, Cape Coral/Lee County CoC",2024,10.9206921003125,941,197,744,861667,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-603","Ft Myers, Cape Coral/Lee County CoC",2025,10.1415361000997,888,242,646,875607,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-604","Monroe County CoC",2010,142.037694618957,1040,324,716,73220,"No 2010 PIT Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-604","Monroe County CoC",2011,122.216664188084,904,346,558,73967,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-604","Monroe County CoC",2012,123.658798283262,922,364,558,74560,"Sheltered-Only Count",TRUE,0,"Sheltered-only count: unsheltered people were not enumerated this year."
"Florida","FL","FL-604","Monroe County CoC",2013,86.0010816086951,652,347,305,75813,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-604","Monroe County CoC",2014,88.9052071176617,678,383,295,76261,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-604","Monroe County CoC",2015,80.2369272518526,615,301,314,76648,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-604","Monroe County CoC",2016,74.799666978874,575,305,270,76872,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-604","Monroe County CoC",2017,82.5019939071428,631,339,292,76483,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-604","Monroe County CoC",2018,130.155035648836,973,761,212,74757,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
